ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
24UL,E07000092,Rushmoor CD,ONS5.8,2011/12,,,,,24.27174766,18.25421776,30.28927756,Not significantly different from England average
24UN,E07000093,Test Valley CD,ONS5.9,2011/12,,,,,13.62,9.262245636,17.97775436,Significantly better than England average
24UP,E07000094,Winchester CD,ONS5.9,2011/12,,,,,13.98859243,9.600098658,18.3770862,Significantly better than England average
26UB,E07000095,Broxbourne CD,ONS5.8,2011/12,,,,,21.46576056,15.27540805,27.65611306,Not significantly different from England average
26UC,E07000096,Dacorum CD,ONS5.9,2011/12,,,,,18.73130652,13.93303425,23.52957879,Not significantly different from England average
26UD,E07000097,East Hertfordshire CD,ONS5.9,2011/12,,,,,13.86233183,10.24209694,17.48256673,Significantly better than England average
26UE,E07000098,Hertsmere CD,ONS5.9,2011/12,,,,,19.37150453,14.29687824,24.44613082,Not significantly different from England average
26UF,E07000099,North Hertfordshire CD,ONS5.9,2011/12,,,,,16.71625759,12.48694173,20.94557344,Not significantly different from England average
26UG,E07000240,St Albans CD,ONS5.9,2011/12,,,,,18.96517032,15.00260545,22.92773518,Not significantly different from England average
26UH,E07000101,Stevenage CD,ONS5.8,2011/12,,,,,27.62342209,21.09125055,34.15559363,Significantly worse than England average
26UJ,E07000102,Three Rivers CD,ONS5.9,2011/12,,,,,22.30842377,17.28643754,27.33040999,Not significantly different from England average
26UK,E07000103,Watford CD,ONS1.3,2011/12,,,,,16.61365707,11.14568667,22.08162746,Not significantly different from England average
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2011/12,,,,,23.56342983,17.87727039,29.24958927,Not significantly different from England average
29UB,E07000105,Ashford CD,ONS5.7,2011/12,,,,,18.2796443,13.75248215,22.80680646,Not significantly different from England average
29UC,E07000106,Canterbury CD,ONS5.7,2011/12,,,,,23.4095274,18.80592203,28.01313278,Not significantly different from England average
29UD,E07000107,Dartford CD,ONS5.8,2011/12,,,,,16.70300566,11.09583738,22.31017394,Not significantly different from England average
29UE,E07000108,Dover CD,ONS6.10,2011/12,,,,,27.43058064,21.72609535,33.13506593,Significantly worse than England average
29UG,E07000109,Gravesham CD,ONS5.8,2011/12,,,,,23.16516949,17.01887176,29.31146722,Not significantly different from England average
29UH,E07000110,Maidstone CD,ONS5.7,2011/12,,,,,18.69522967,14.44994338,22.94051595,Not significantly different from England average
29UK,E07000111,Sevenoaks CD,ONS5.9,2011/12,,,,,16.41046727,11.73436531,21.08656924,Not significantly different from England average
