ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,649,,19.14039821,17.86518105,20.4839393,n/a
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,612,,23.41507816,21.81620185,25.09352436,n/a
00MB,E06000037,West Berkshire UA,ONS5.9,2011/12,n/a,n/a,809,,27.17612262,25.62043678,28.78970756,n/a
00MC,E06000038,Reading UA,ONS1.3,2011/12,n/a,n/a,960,,35.57650046,33.7591934,37.43634764,n/a
00MD,E06000039,Slough UA,ONS2.4,2011/12,n/a,n/a,668,,10.67096296,9.902679518,11.49125012,n/a
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2011/12,n/a,n/a,547,,12.51605295,11.54637599,13.55468535,n/a
00MF,E06000041,Wokingham UA,ONS5.9,2011/12,n/a,n/a,794,,27.09894662,25.52560355,28.73185373,n/a
00MG,E06000042,Milton Keynes UA,ONS5.8,2011/12,n/a,n/a,1330,,33.60691684,32.1670569,35.07789873,n/a
00ML,E06000043,Brighton and Hove UA,ONS1.1,2011/12,n/a,n/a,1229,,38.55248481,36.87586934,40.25671537,n/a
00MR,E06000044,Portsmouth UA,ONS1.1,2011/12,n/a,n/a,1919,,32.27013808,31.09545184,33.46764638,n/a
00MS,E06000045,Southampton UA,ONS1.1,2011/12,n/a,n/a,821,,46.31959546,43.94462323,48.71138382,n/a
00MW,E06000046,Isle of Wight UA,ONS6.10,2011/12,n/a,n/a,202,,28.96865029,25.74158314,32.42363229,n/a
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2011/12,n/a,n/a,997,,28.83473718,27.37040462,30.34468078,n/a
11UC,E07000005,Chiltern CD,ONS5.9,2011/12,n/a,n/a,597,,24.61054217,22.9511547,26.34887609,n/a
11UE,E07000006,South Bucks CD,ONS5.9,2011/12,n/a,n/a,296,,13.32914787,11.9556433,14.83386006,n/a
11UF,E07000007,Wycombe CD,ONS5.9,2011/12,n/a,n/a,1079,,25.0465379,23.78697875,26.34973352,n/a
12UB,E07000008,Cambridge CD,ONS1.3,2011/12,n/a,n/a,1330,,44.82931819,43.01789979,46.65456101,n/a
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2011/12,n/a,n/a,889,,43.11926005,41.00251129,45.2614511,n/a
12UD,E07000010,Fenland CD,ONS5.7,2011/12,n/a,n/a,226,,22.93421682,20.43916862,25.63570155,n/a
12UE,E07000011,Huntingdonshire CD,ONS5.7,2011/12,n/a,n/a,593,,30.24454073,28.27291707,32.29175706,n/a
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2011/12,n/a,n/a,1452,,37.87816973,36.35765742,39.42288131,n/a
16UB,E07000026,Allerdale CD,ONS6.10,2011/12,n/a,n/a,649,,39.90667341,37.57040112,42.2898125,n/a
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2011/12,n/a,n/a,848,,42.30255183,40.20172857,44.43158657,n/a
16UD,E07000028,Carlisle CD,ONS6.10,2011/12,n/a,n/a,548,,33.89532498,31.61594217,36.25192482,n/a
16UE,E07000029,Copeland CD,ONS7.11,2011/12,n/a,n/a,644,,41.58728915,39.18826164,44.02685308,n/a
