ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
30UL,E07000124,Ribble Valley CD,ONS5.7,2011/12,n/a,n/a,60,,35.86040988,28.85170379,43.53001686,n/a
30UM,E07000125,Rossendale CD,ONS7.12,2011/12,n/a,n/a,287,,46.80620529,42.7048015,50.95122366,n/a
30UN,E07000126,South Ribble CD,ONS5.7,2011/12,n/a,n/a,78,,29.87808243,24.62949439,35.71514804,n/a
30UP,E07000127,West Lancashire CD,ONS5.7,2011/12,n/a,n/a,41,,37.35947432,29.05553592,46.48173748,n/a
30UQ,E07000128,Wyre CD,ONS6.10,2011/12,n/a,n/a,17,,40.47672595,26.728531,55.9013464,n/a
31UB,E07000129,Blaby CD,ONS5.7,2011/12,n/a,n/a,305,,40.36157543,36.98107891,43.83613566,n/a
31UC,E07000130,Charnwood CD,ONS5.7,2011/12,n/a,n/a,686,,38.1047124,35.93098556,40.32717045,n/a
31UD,E07000131,Harborough CD,ONS5.7,2011/12,n/a,n/a,110,,35.98983146,30.9683557,41.33795313,n/a
31UE,E07000132,Hinckley and Bosworth CD,ONS5.7,2011/12,n/a,n/a,103,,44.73768477,38.51315423,51.13164151,n/a
31UG,E07000133,Melton CD,ONS5.7,2011/12,n/a,n/a,11,,35.10460329,21.32291725,51.91607745,n/a
31UH,E07000134,North West Leicestershire CD,ONS5.7,2011/12,n/a,n/a,38,,44.72167731,34.51464805,55.3938705,n/a
31UJ,E07000135,Oadby and Wigston CD,ONS5.7,2011/12,n/a,n/a,732,,39.80156401,37.61953071,42.02489674,n/a
32UB,E07000136,Boston CD,ONS5.7,2011/12,n/a,n/a,63,,49.62693394,41.03817895,58.23776263,n/a
32UC,E07000137,East Lindsey CD,ONS6.10,2011/12,n/a,n/a,24,,38.07503666,27.31427451,50.15016285,n/a
32UD,E07000138,Lincoln CD,ONS1.1,2011/12,n/a,n/a,87,,47.04233721,39.82229722,54.38831324,n/a
32UE,E07000139,North Kesteven CD,ONS5.7,2011/12,n/a,n/a,27,,50.59145419,37.87927715,63.22761489,n/a
32UF,E07000140,South Holland CD,ONS5.7,2011/12,n/a,n/a,39,,39.79823918,30.57935057,49.8025395,n/a
