ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00BD,E09000027,Richmond upon Thames LB,ONS1.3,2010,n/a,n/a,68839,187527,36.70884726,,,n/a
00BE,E09000028,Southwark LB,ONS4.6,2010,n/a,n/a,18205,288717,6.305482531,,,n/a
00BF,E09000029,Sutton LB,ONS1.3,2010,n/a,n/a,63851,191123,33.40832867,,,n/a
00BG,E09000030,Tower Hamlets LB,ONS3.5,2010,n/a,n/a,3485,256012,1.361264316,,,n/a
00BH,E09000031,Waltham Forest LB,ONS2.4,2010,n/a,n/a,1501,259742,0.577881128,,,n/a
00BJ,E09000032,Wandsworth LB,ONS3.5,2010,n/a,n/a,49060,307710,15.94358324,,,n/a
00BK,E09000033,City of Westminster LB,ONS3.5,2010,n/a,n/a,34561,219582,15.73945041,,,n/a
00BL,E08000001,Bolton MCD,ONS1.2,2010,n/a,n/a,39903,277296,14.39003808,,,n/a
00BM,E08000002,Bury MCD,ONS5.7,2010,n/a,n/a,29444,185422,15.87945336,,,n/a
00BN,E08000003,Manchester MCD,ONS1.2,2010,n/a,n/a,15310,502902,3.044330705,,,n/a
00BP,E08000004,Oldham MCD,ONS1.2,2010,n/a,n/a,38913,225157,17.28260725,,,n/a
00BQ,E08000005,Rochdale MCD,ONS1.2,2010,n/a,n/a,31671,211929,14.94415583,,,n/a
00BR,E08000006,Salford MCD,ONS1.1,2010,n/a,n/a,18975,234487,8.092133039,,,n/a
00BS,E08000007,Stockport MCD,ONS5.7,2010,n/a,n/a,60434,283253,21.33569636,,,n/a
00BT,E08000008,Tameside MCD,ONS7.11,2010,n/a,n/a,30176,219727,13.73340554,,,n/a
00BU,E08000009,Trafford MCD,ONS5.7,2010,n/a,n/a,48011,227091,21.14174494,,,n/a
00BW,E08000010,Wigan MCD,ONS7.12,2010,n/a,n/a,55373,318122,17.40621523,,,n/a
00BX,E08000011,Knowsley MCD,ONS7.11,2010,n/a,n/a,8618,145903,5.906664017,,,n/a
00BY,E08000012,Liverpool MCD,ONS1.1,2010,n/a,n/a,32902,465656,7.065730926,,,n/a
00BZ,E08000013,St Helens MCD,ONS7.11,2010,n/a,n/a,24606,175405,14.02810638,,,n/a
00CA,E08000014,Sefton MCD,ONS7.11,2010,n/a,n/a,56587,273969,20.65452661,,,n/a
00CB,E08000015,Wirral MCD,ONS7.11,2010,n/a,n/a,54404,319837,17.00991443,,,n/a
00CC,E08000016,Barnsley MCD,ONS7.12,2010,n/a,n/a,25317,231865,10.91885364,,,n/a
00CE,E08000017,Doncaster MCD,ONS7.12,2010,n/a,n/a,46237,302468,15.28657577,,,n/a
00CF,E08000018,Rotherham MCD,ONS7.12,2010,n/a,n/a,49400,257716,19.16838691,,,n/a
00CG,E08000019,Sheffield MCD,ONS1.1,2010,n/a,n/a,81486,551756,14.76848462,,,n/a
00CH,E08000020,Gateshead MCD,ONS7.11,2010,n/a,n/a,29767,200349,14.85757353,,,n/a
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2010,n/a,n/a,44400,279092,15.9087326,,,n/a
00CK,E08000022,North Tyneside MCD,ONS7.11,2010,n/a,n/a,35936,201206,17.86030238,,,n/a
00CL,E08000023,South Tyneside MCD,ONS7.11,2010,n/a,n/a,12574,148164,8.48654194,,,n/a
00CM,E08000024,Sunderland MCD,ONS7.11,2010,n/a,n/a,42742,275330,15.52391675,,,n/a
00CN,E08000025,Birmingham MCD,ONS1.2,2010,n/a,n/a,54936,1074283,5.113736325,,,n/a
00CQ,E08000026,Coventry MCD,ONS1.2,2010,n/a,n/a,49448,316915,15.60292192,,,n/a
00CR,E08000027,Dudley MCD,ONS7.12,2010,n/a,n/a,57316,313261,18.29656421,,,n/a
00CS,E08000028,Sandwell MCD,ONS1.2,2010,n/a,n/a,9997,309042,3.234835395,,,n/a
00CT,E08000029,Solihull MCD,ONS5.7,2010,n/a,n/a,53656,206856,25.93881734,,,n/a
00CU,E08000030,Walsall MCD,ONS1.2,2010,n/a,n/a,27115,269524,10.06032858,,,n/a
00CW,E08000031,Wolverhampton MCD,ONS1.2,2010,n/a,n/a,30422,249852,12.1760082,,,n/a
00CX,E08000032,Bradford MCD,ONS1.2,2010,n/a,n/a,55225,523115,10.5569521,,,n/a
00CY,E08000033,Calderdale MCD,ONS1.2,2010,n/a,n/a,50198,204170,24.5863741,,,n/a
00CZ,E08000034,Kirklees MCD,ONS1.2,2010,n/a,n/a,84209,422970,19.908977,,,n/a
00DA,E08000035,Leeds MCD,ONS1.1,2010,n/a,n/a,138299,750683,18.42308937,,,n/a
00DB,E08000036,Wakefield MCD,ONS7.12,2010,n/a,n/a,59517,326433,18.23253164,,,n/a
00EB,E06000001,Hartlepool UA,ONS7.11,2010,n/a,n/a,7919,92088,8.599383199,,,n/a
00EC,E06000002,Middlesbrough UA,ONS7.11,2010,n/a,n/a,23309,138368,16.84565796,,,n/a
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2010,n/a,n/a,27329,135164,20.21914119,,,n/a
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2010,n/a,n/a,28741,191824,14.98300525,,,n/a
00EH,E06000005,Darlington UA,ONS7.11,2010,n/a,n/a,17286,105584,16.37179876,,,n/a
00EJ,E06000047,County Durham UA,ONS7.11,2010,n/a,n/a,64939,512994,12.65882252,,,n/a
00EM,E06000048,Northumberland UA,ONS5.7,2010,n/a,n/a,56383,316278,17.82703824,,,n/a
00EQ,E06000049,Cheshire East UA,ONS5.7,2010,n/a,n/a,68797,370736,18.55687066,,,n/a
00ET,E06000006,Halton UA,ONS7.11,2010,n/a,n/a,20516,125722,16.31854409,,,n/a
00EU,E06000007,Warrington UA,ONS5.7,2010,n/a,n/a,45213,202709,22.30438708,,,n/a
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2010,n/a,n/a,69071,329526,20.96071327,,,n/a
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2010,n/a,n/a,23515,147657,15.92542175,,,n/a
00EY,E06000009,Blackpool UA,ONS6.10,2010,n/a,n/a,6080,142080,4.279279279,,,n/a
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2010,n/a,n/a,18180,256123,7.09815206,,,n/a
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2010,n/a,n/a,100452,334673,30.01496984,,,n/a
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2010,n/a,n/a,27638,159735,17.30240711,,,n/a
00FD,E06000013,North Lincolnshire UA,ONS7.12,2010,n/a,n/a,51685,167516,30.85376919,,,n/a
00FF,E06000014,York UA,ONS5.7,2010,n/a,n/a,44183,197783,22.33912925,,,n/a
00FK,E06000015,Derby UA,ONS1.2,2010,n/a,n/a,20701,248943,8.31555818,,,n/a
00FN,E06000016,Leicester UA,ONS1.2,2010,n/a,n/a,24780,329627,7.517588062,,,n/a
00FP,E06000017,Rutland UA,ONS5.7,2010,n/a,n/a,13028,37581,34.66645379,,,n/a
00FY,E06000018,Nottingham UA,ONS1.2,2010,n/a,n/a,19391,303899,6.380738337,,,n/a
00GA,E06000019,County of Herefordshire UA,ONS5.7,2010,n/a,n/a,43973,183619,23.94795746,,,n/a
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2010,n/a,n/a,32981,166831,19.76910766,,,n/a
00GG,E06000051,Shropshire UA,ONS5.7,2010,n/a,n/a,76007,307108,24.74927387,,,n/a
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2010,n/a,n/a,15097,248719,6.069902179,,,n/a
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2010,n/a,n/a,52117,175538,29.68986772,,,n/a
00HB,E06000023,Bristol UA,ONS1.1,2010,n/a,n/a,82077,428074,19.17355411,,,n/a
00HC,E06000024,North Somerset UA,ONS5.7,2010,n/a,n/a,60942,203091,30.00723813,,,n/a
00HD,E06000025,South Gloucestershire UA,ONS5.7,2010,n/a,n/a,47133,263417,17.89292263,,,n/a
00HE,E06000052,Cornwall UA,ONS6.10,2010,n/a,n/a,65674,533760,12.30403177,,,n/a
00HG,E06000026,Plymouth UA,ONS1.1,2010,n/a,n/a,52690,256589,20.5347852,,,n/a
00HH,E06000027,Torbay UA,ONS6.10,2010,n/a,n/a,15389,131193,11.73004657,,,n/a
00HN,E06000028,Bournemouth UA,ONS1.1,2010,n/a,n/a,26008,183450,14.17715999,,,n/a
00HP,E06000029,Poole UA,ONS5.7,2010,n/a,n/a,31687,148075,21.3992909,,,n/a
00HX,E06000030,Swindon UA,ONS5.8,2010,n/a,n/a,50995,209709,24.31702979,,,n/a
00HY,E06000054,Wiltshire UA,ONS5.7,2010,n/a,n/a,143198,474319,30.19023063,,,n/a
00JA,E06000031,Peterborough UA,ONS5.8,2010,n/a,n/a,41691,184457,22.60201565,,,n/a
00KA,E06000032,Luton UA,ONS2.4,2010,n/a,n/a,29367,203641,14.42096631,,,n/a
00KB,E06000055,Bedford UA,ONS5.8,2010,n/a,n/a,37498,157840,23.75696908,,,n/a
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2010,n/a,n/a,62117,255644,24.29824287,,,n/a
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2010,n/a,n/a,33595,174274,19.27711535,,,n/a
00KG,E06000034,Thurrock UA,ONS5.8,2010,n/a,n/a,30392,158268,19.20287108,,,n/a
00LC,E06000035,Medway UA,ONS5.8,2010,n/a,n/a,48287,264885,18.22942031,,,n/a
00MA,E06000036,Bracknell Forest UA,ONS5.9,2010,n/a,n/a,20326,113696,17.87749789,,,n/a
00MB,E06000037,West Berkshire UA,ONS5.9,2010,n/a,n/a,58242,154148,37.78316942,,,n/a
00MC,E06000038,Reading UA,ONS1.3,2010,n/a,n/a,24254,155339,15.6135935,,,n/a
00MD,E06000039,Slough UA,ONS2.4,2010,n/a,n/a,15125,140713,10.74882918,,,n/a
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2010,n/a,n/a,33106,145098,22.81630346,,,n/a
00MF,E06000041,Wokingham UA,ONS5.9,2010,n/a,n/a,15317,154943,9.885570823,,,n/a
00MG,E06000042,Milton Keynes UA,ONS5.8,2010,n/a,n/a,58868,249895,23.55709398,,,n/a
00ML,E06000043,Brighton and Hove UA,ONS1.1,2010,n/a,n/a,39240,272952,14.37615405,,,n/a
00MR,E06000044,Portsmouth UA,ONS1.1,2010,n/a,n/a,37141,205433,18.07937381,,,n/a
00MS,E06000045,Southampton UA,ONS1.1,2010,n/a,n/a,28197,235870,11.95446644,,,n/a
00MW,E06000046,Isle of Wight UA,ONS6.10,2010,n/a,n/a,20620,138392,14.89970519,,,n/a
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2010,n/a,n/a,45246,174880,25.87259835,,,n/a
11UC,E07000005,Chiltern CD,ONS5.9,2010,n/a,n/a,19375,92652,20.91158313,,,n/a
11UE,E07000006,South Bucks CD,ONS5.9,2010,n/a,n/a,20810,67060,31.03191172,,,n/a
11UF,E07000007,Wycombe CD,ONS5.9,2010,n/a,n/a,26950,171958,15.67243164,,,n/a
12UB,E07000008,Cambridge CD,ONS1.3,2010,n/a,n/a,37303,122725,30.39559992,,,n/a
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2010,n/a,n/a,26407,84245,31.34548044,,,n/a
12UD,E07000010,Fenland CD,ONS5.7,2010,n/a,n/a,14449,95461,15.13602414,,,n/a
12UE,E07000011,Huntingdonshire CD,ONS5.7,2010,n/a,n/a,33684,170039,19.8095731,,,n/a
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2010,n/a,n/a,48526,149842,32.38477863,,,n/a
16UB,E07000026,Allerdale CD,ONS6.10,2010,n/a,n/a,24832,96444,25.74758409,,,n/a
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2010,n/a,n/a,8276,69056,11.98447637,,,n/a
16UD,E07000028,Carlisle CD,ONS6.10,2010,n/a,n/a,21336,107475,19.85205862,,,n/a
16UE,E07000029,Copeland CD,ONS7.11,2010,n/a,n/a,7810,70627,11.05809393,,,n/a
16UF,E07000030,Eden CD,ONS6.10,2010,n/a,n/a,15281,52502,29.10555788,,,n/a
16UG,E07000031,South Lakeland CD,ONS6.10,2010,n/a,n/a,46993,103713,45.3106168,,,n/a
17UB,E07000032,Amber Valley CD,ONS7.12,2010,n/a,n/a,28117,122521,22.948719,,,n/a
17UC,E07000033,Bolsover CD,ONS7.12,2010,n/a,n/a,10150,76029,13.35016901,,,n/a
17UD,E07000034,Chesterfield CD,ONS7.12,2010,n/a,n/a,19361,103788,18.65437237,,,n/a
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2010,n/a,n/a,28727,71104,40.40138389,,,n/a
17UG,E07000036,Erewash CD,ONS7.12,2010,n/a,n/a,28340,112249,25.24744096,,,n/a
17UH,E07000037,High Peak CD,ONS5.7,2010,n/a,n/a,33475,90982,36.79299202,,,n/a
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2010,n/a,n/a,23072,99100,23.2815338,,,n/a
17UK,E07000039,South Derbyshire CD,ONS5.7,2010,n/a,n/a,26931,94915,28.37380814,,,n/a
18UB,E07000040,East Devon CD,ONS6.10,2010,n/a,n/a,54821,133272,41.13467195,,,n/a
18UC,E07000041,Exeter CD,ONS1.1,2010,n/a,n/a,29524,117063,25.22060771,,,n/a
18UD,E07000042,Mid Devon CD,ONS5.7,2010,n/a,n/a,19614,77936,25.16680353,,,n/a
18UE,E07000043,North Devon CD,ONS6.10,2010,n/a,n/a,27467,93976,29.22767515,,,n/a
18UG,E07000044,South Hams CD,ONS6.10,2010,n/a,n/a,21303,83563,25.49334035,,,n/a
18UH,E07000045,Teignbridge CD,ONS6.10,2010,n/a,n/a,47856,124271,38.50938674,,,n/a
18UK,E07000046,Torridge CD,ONS6.10,2010,n/a,n/a,6954,63973,10.87021087,,,n/a
18UL,E07000047,West Devon CD,ONS6.10,2010,n/a,n/a,15810,53655,29.46603299,,,n/a
19UC,E07000048,Christchurch CD,ONS6.10,2010,n/a,n/a,20203,47916,42.16336923,,,n/a
19UD,E07000049,East Dorset CD,ONS5.7,2010,n/a,n/a,17071,87301,19.55418609,,,n/a
19UE,E07000050,North Dorset CD,ONS5.7,2010,n/a,n/a,21448,69002,31.08315701,,,n/a
19UG,E07000051,Purbeck CD,ONS6.10,2010,n/a,n/a,19143,45184,42.366767,,,n/a
19UH,E07000052,West Dorset CD,ONS6.10,2010,n/a,n/a,34704,99275,34.95744145,,,n/a
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2010,n/a,n/a,10392,65135,15.95455592,,,n/a
21UC,E07000061,Eastbourne CD,ONS1.1,2010,n/a,n/a,12289,99308,12.37463246,,,n/a
21UD,E07000062,Hastings CD,ONS1.1,2010,n/a,n/a,11121,90173,12.33295998,,,n/a
21UF,E07000063,Lewes CD,ONS5.7,2010,n/a,n/a,31026,97584,31.79414658,,,n/a
21UG,E07000064,Rother CD,ONS6.10,2010,n/a,n/a,17727,90729,19.53840558,,,n/a
21UH,E07000065,Wealden CD,ONS5.7,2010,n/a,n/a,64335,149415,43.05792591,,,n/a
22UB,E07000066,Basildon CD,ONS5.8,2010,n/a,n/a,18630,174971,10.64747873,,,n/a
22UC,E07000067,Braintree CD,ONS5.7,2010,n/a,n/a,47062,147514,31.90341256,,,n/a
22UD,E07000068,Brentwood CD,ONS5.9,2010,n/a,n/a,20813,73841,28.186238,,,n/a
22UE,E07000069,Castle Point CD,ONS5.7,2010,n/a,n/a,26753,87964,30.41357828,,,n/a
22UF,E07000070,Chelmsford CD,ONS5.9,2010,n/a,n/a,51966,168491,30.84200343,,,n/a
22UG,E07000071,Colchester CD,ONS5.7,2010,n/a,n/a,54976,173614,31.66564908,,,n/a
22UH,E07000072,Epping Forest CD,ONS5.9,2010,n/a,n/a,33893,124880,27.14045484,,,n/a
22UJ,E07000073,Harlow CD,ONS5.8,2010,n/a,n/a,7482,82177,9.104737335,,,n/a
22UK,E07000074,Maldon CD,ONS5.7,2010,n/a,n/a,30208,61720,48.94361633,,,n/a
22UL,E07000075,Rochford CD,ONS5.9,2010,n/a,n/a,14203,83333,17.04366817,,,n/a
