ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
29UD,E07000107,Dartford CD,ONS5.8,2011/12,n/a,n/a,7699,,42.6131775,41.88934173,43.34019244,n/a
29UE,E07000108,Dover CD,ONS6.10,2011/12,n/a,n/a,10137,,40.57124645,39.96518115,41.18019826,n/a
29UG,E07000109,Gravesham CD,ONS5.8,2011/12,n/a,n/a,7351,,41.63382684,40.90554138,42.36578288,n/a
29UH,E07000110,Maidstone CD,ONS5.7,2011/12,n/a,n/a,12366,,48.57910696,47.96398499,49.19465969,n/a
29UK,E07000111,Sevenoaks CD,ONS5.9,2011/12,n/a,n/a,9025,,42.81394769,42.14416211,43.48637706,n/a
29UL,E07000112,Shepway CD,ONS6.10,2011/12,n/a,n/a,10272,,39.51406157,38.92346691,40.1077328,n/a
29UM,E07000113,Swale CD,ONS7.12,2011/12,n/a,n/a,11627,,45.2125163,44.60449072,45.82197428,n/a
29UN,E07000114,Thanet CD,ONS6.10,2011/12,n/a,n/a,13274,,42.44310809,41.89346696,42.99462467,n/a
29UP,E07000115,Tonbridge and Malling CD,ONS5.9,2011/12,n/a,n/a,9619,,48.31037705,47.61548869,49.00591947,n/a
29UQ,E07000116,Tunbridge Wells CD,ONS5.9,2011/12,n/a,n/a,9663,,49.81324747,49.10029553,50.52627536,n/a
30UD,E07000117,Burnley CD,ONS1.2,2011/12,n/a,n/a,10030,,44.65287,44.00330741,45.30426351,n/a
30UE,E07000118,Chorley CD,ONS5.7,2011/12,n/a,n/a,10551,,36.66531698,36.11492925,37.21920583,n/a
30UF,E07000119,Fylde CD,ONS6.10,2011/12,n/a,n/a,7252,,33.07837624,32.46210763,33.7005064,n/a
30UG,E07000120,Hyndburn CD,ONS1.2,2011/12,n/a,n/a,8773,,45.04331578,44.3467761,45.74180386,n/a
30UH,E07000121,Lancaster CD,ONS1.1,2011/12,n/a,n/a,13693,,43.84381389,43.2928102,44.39634004,n/a
30UJ,E07000122,Pendle CD,ONS1.2,2011/12,n/a,n/a,7566,,41.31352938,40.60178055,42.02892674,n/a
30UK,E07000123,Preston CD,ONS1.2,2011/12,n/a,n/a,13199,,40.22477111,39.69319788,40.75865188,n/a
30UL,E07000124,Ribble Valley CD,ONS5.7,2011/12,n/a,n/a,4988,,37.90567595,37.08305877,38.73530668,n/a
30UM,E07000125,Rossendale CD,ONS7.12,2011/12,n/a,n/a,6863,,41.36715849,40.62173934,42.11655412,n/a
30UN,E07000126,South Ribble CD,ONS5.7,2011/12,n/a,n/a,10615,,36.03759733,35.49234873,36.5864715,n/a
30UP,E07000127,West Lancashire CD,ONS5.7,2011/12,n/a,n/a,11848,,39.46542772,38.91820274,40.01530644,n/a
30UQ,E07000128,Wyre CD,ONS6.10,2011/12,n/a,n/a,10269,,34.65359304,34.11725673,35.19385679,n/a
31UB,E07000129,Blaby CD,ONS5.7,2011/12,n/a,n/a,7153,,38.30188567,37.6137126,38.99477957,n/a
31UC,E07000130,Charnwood CD,ONS5.7,2011/12,n/a,n/a,11106,,37.91510728,37.36517309,38.46816435,n/a
31UD,E07000131,Harborough CD,ONS5.7,2011/12,n/a,n/a,6024,,36.48739417,35.76414766,37.21679269,n/a
31UE,E07000132,Hinckley and Bosworth CD,ONS5.7,2011/12,n/a,n/a,7979,,39.13573852,38.4752595,39.800221,n/a
31UG,E07000133,Melton CD,ONS5.7,2011/12,n/a,n/a,3530,,36.17824242,35.23887592,37.12829355,n/a
31UH,E07000134,North West Leicestershire CD,ONS5.7,2011/12,n/a,n/a,7456,,40.58516751,39.88395384,41.29024187,n/a
31UJ,E07000135,Oadby and Wigston CD,ONS5.7,2011/12,n/a,n/a,4120,,39.40401162,38.47263324,40.34315326,n/a
32UB,E07000136,Boston CD,ONS5.7,2011/12,n/a,n/a,6291,,36.72839985,36.01383474,37.44884507,n/a
32UC,E07000137,East Lindsey CD,ONS6.10,2011/12,n/a,n/a,13035,,35.85806718,35.3739047,36.34512957,n/a
32UD,E07000138,Lincoln CD,ONS1.1,2011/12,n/a,n/a,10335,,45.75415649,45.09952253,46.41025994,n/a
32UE,E07000139,North Kesteven CD,ONS5.7,2011/12,n/a,n/a,10397,,37.66443915,37.09695329,38.23532933,n/a
32UF,E07000140,South Holland CD,ONS5.7,2011/12,n/a,n/a,8462,,37.11201703,36.4921223,37.73618495,n/a
32UG,E07000141,South Kesteven CD,ONS5.7,2011/12,n/a,n/a,11488,,36.48231276,35.95397327,37.01392918,n/a
32UH,E07000142,West Lindsey CD,ONS5.7,2011/12,n/a,n/a,8325,,39.37938908,38.73113045,40.03140867,n/a
33UB,E07000143,Breckland CD,ONS5.7,2011/12,n/a,n/a,11063,,35.63314686,35.10537041,36.16443614,n/a
33UC,E07000144,Broadland CD,ONS5.7,2011/12,n/a,n/a,9740,,33.49214969,32.95525859,34.03334751,n/a
33UD,E07000145,Great Yarmouth CD,ONS6.10,2011/12,n/a,n/a,8768,,38.47411337,37.8444601,39.10765128,n/a
33UE,E07000146,King's Lynn and West Norfolk CD,ONS5.7,2011/12,n/a,n/a,17171,,37.5849954,37.14350833,38.02855521,n/a
33UF,E07000147,North Norfolk CD,ONS6.10,2011/12,n/a,n/a,9102,,32.91351579,32.36526007,33.46646331,n/a
33UG,E07000148,Norwich CD,ONS1.1,2011/12,n/a,n/a,11306,,39.80365199,39.23096825,40.37914073,n/a
33UH,E07000149,South Norfolk CD,ONS5.7,2011/12,n/a,n/a,9254,,32.85137601,32.30912215,33.3982404,n/a
34UB,E07000150,Corby CD,ONS7.12,2011/12,n/a,n/a,6160,,40.38138942,39.61012609,41.15743542,n/a
34UC,E07000151,Daventry CD,ONS5.7,2011/12,n/a,n/a,5291,,33.84752056,33.11801735,34.58478349,n/a
34UD,E07000152,East Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,7211,,36.80275901,36.13438985,37.47623645,n/a
34UE,E07000153,Kettering CD,ONS5.7,2011/12,n/a,n/a,8537,,37.22322872,36.60166997,37.84904114,n/a
34UF,E07000154,Northampton CD,ONS5.8,2011/12,n/a,n/a,17402,,40.12607114,39.66361057,40.59029636,n/a
34UG,E07000155,South Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,6068,,36.72090406,35.99499976,37.45288134,n/a
34UH,E07000156,Wellingborough CD,ONS5.8,2011/12,n/a,n/a,6340,,38.2662109,37.53338388,39.00441203,n/a
36UB,E07000163,Craven CD,ONS6.10,2011/12,n/a,n/a,4476,,33.1636794,32.37971817,33.95708983,n/a
36UC,E07000164,Hambleton CD,ONS5.7,2011/12,n/a,n/a,7880,,35.86613079,35.23689999,36.50026514,n/a
36UD,E07000165,Harrogate CD,ONS5.7,2011/12,n/a,n/a,12958,,33.76862335,33.29618947,34.2443192,n/a
36UE,E07000166,Richmondshire CD,ONS5.7,2011/12,n/a,n/a,3940,,33.69431455,32.84306193,34.55627765,n/a
36UF,E07000167,Ryedale CD,ONS6.10,2011/12,n/a,n/a,3378,,38.72033043,37.70944102,39.74102993,n/a
36UG,E07000168,Scarborough CD,ONS6.10,2011/12,n/a,n/a,9790,,40.3318518,39.71919777,40.94753664,n/a
36UH,E07000169,Selby CD,ONS5.7,2011/12,n/a,n/a,6332,,39.42149575,38.6746154,40.17335104,n/a
37UB,E07000170,Ashfield CD,ONS7.12,2011/12,n/a,n/a,10977,,43.59104959,42.98398815,44.20003818,n/a
37UC,E07000171,Bassetlaw CD,ONS7.12,2011/12,n/a,n/a,11595,,43.07107953,42.48243816,43.66168573,n/a
37UD,E07000172,Broxtowe CD,ONS5.7,2011/12,n/a,n/a,8661,,41.11711111,40.46258536,41.77479562,n/a
37UE,E07000173,Gedling CD,ONS5.7,2011/12,n/a,n/a,9239,,40.49184519,39.8637719,41.12304716,n/a
37UF,E07000174,Mansfield CD,ONS7.12,2011/12,n/a,n/a,10600,,44.00559046,43.3837507,44.62931733,n/a
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2011/12,n/a,n/a,9538,,39.90184524,39.28876357,40.51810892,n/a
