ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
43UE,E07000210,Mole Valley CD,ONS5.9,2010,n/a,n/a,3228,85637,3.769398741,,,n/a
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2010,n/a,n/a,8984,138375,6.492502258,,,n/a
43UG,E07000212,Runnymede CD,ONS5.9,2010,n/a,n/a,6056,80501,7.522887914,,,n/a
43UH,E07000213,Spelthorne CD,ONS5.9,2010,n/a,n/a,9436,95852,9.844343363,,,n/a
43UJ,E07000214,Surrey Heath CD,ONS5.9,2010,n/a,n/a,2943,86378,3.407117553,,,n/a
43UK,E07000215,Tandridge CD,ONS5.9,2010,n/a,n/a,0,83178,0,,,n/a
43UL,E07000216,Waverley CD,ONS5.9,2010,n/a,n/a,2785,121754,2.287399182,,,n/a
43UM,E07000217,Woking CD,ONS5.9,2010,n/a,n/a,5107,99493,5.133024434,,,n/a
44UB,E07000218,North Warwickshire CD,ONS5.7,2010,n/a,n/a,12420,62089,20.0035433,,,n/a
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2010,n/a,n/a,41025,125409,32.71296318,,,n/a
44UD,E07000220,Rugby CD,ONS5.7,2010,n/a,n/a,12743,100496,12.68010667,,,n/a
44UE,E07000221,Stratford-on-Avon CD,ONS5.7,2010,n/a,n/a,4876,120824,4.035622062,,,n/a
44UF,E07000222,Warwick CD,ONS5.7,2010,n/a,n/a,14010,137736,10.17163269,,,n/a
45UB,E07000223,Adur CD,ONS5.7,2010,n/a,n/a,12933,61334,21.08618385,,,n/a
45UC,E07000224,Arun CD,ONS6.10,2010,n/a,n/a,28084,149811,18.74628699,,,n/a
45UD,E07000225,Chichester CD,ONS6.10,2010,n/a,n/a,10404,113995,9.126716084,,,n/a
45UE,E07000226,Crawley CD,ONS5.8,2010,n/a,n/a,29818,107053,27.85349313,,,n/a
45UF,E07000227,Horsham CD,ONS5.9,2010,n/a,n/a,1776,131540,1.350159647,,,n/a
45UG,E07000228,Mid Sussex CD,ONS5.9,2010,n/a,n/a,2716,140188,1.937398351,,,n/a
45UH,E07000229,Worthing CD,ONS1.1,2010,n/a,n/a,22823,104998,21.73660451,,,n/a
47UB,E07000234,Bromsgrove CD,ONS5.7,2010,n/a,n/a,6691,93732,7.138437247,,,n/a
47UC,E07000235,Malvern Hills CD,ONS5.7,2010,n/a,n/a,6501,74706,8.70211228,,,n/a
47UD,E07000236,Redditch CD,ONS7.12,2010,n/a,n/a,13680,84318,16.22429375,,,n/a
47UE,E07000237,Worcester CD,ONS5.8,2010,n/a,n/a,14510,98679,14.70424305,,,n/a
47UF,E07000238,Wychavon CD,ONS5.7,2010,n/a,n/a,12515,117074,10.68982011,,,n/a
47UG,E07000239,Wyre Forest CD,ONS5.7,2010,n/a,n/a,18661,98048,19.03251469,,,n/a
