ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
24UC,E07000085,East Hampshire CD,ONS5.9,2008 - 09,n/a,n/a,n/a,90696,24.51798404,15.36476149,42.9386075,Not significantly different from England average
24UD,E07000086,Eastleigh CD,ONS5.7,2008 - 09,n/a,n/a,n/a,99240,23.46089727,14.76437079,42.38251598,Not significantly different from England average
24UE,E07000087,Fareham CD,ONS5.7,2008 - 09,n/a,n/a,n/a,92664,23.74957601,14.90730288,42.54533,Not significantly different from England average
24UF,E07000088,Gosport CD,ONS5.8,2008 - 09,n/a,n/a,n/a,64946,23.24948335,14.6960657,41.96595353,Not significantly different from England average
24UG,E07000089,Hart CD,ONS5.9,2008 - 09,n/a,n/a,n/a,72692,24.48171255,14.61014758,44.07155101,Not significantly different from England average
24UH,E07000090,Havant CD,ONS7.12,2008 - 09,n/a,n/a,n/a,95994,22.03497236,14.2974861,39.96678513,Not significantly different from England average
24UJ,E07000091,New Forest CD,ONS5.7,2008 - 09,n/a,n/a,n/a,147816,23.22757931,14.84342562,41.07817194,Not significantly different from England average
24UL,E07000092,Rushmoor CD,ONS5.8,2008 - 09,n/a,n/a,n/a,74131,23.84173069,15.1141777,42.88413332,Not significantly different from England average
24UN,E07000093,Test Valley CD,ONS5.9,2008 - 09,n/a,n/a,n/a,91636,23.99787162,14.93563626,43.12139827,Not significantly different from England average
24UP,E07000094,Winchester CD,ONS5.9,2008 - 09,n/a,n/a,n/a,92493,24.62597057,15.4063399,43.9219146,Not significantly different from England average
26UB,E07000095,Broxbourne CD,ONS5.8,2008 - 09,n/a,n/a,n/a,72460,22.0898751,13.84580314,40.31755761,Not significantly different from England average
26UC,E07000096,Dacorum CD,ONS5.9,2008 - 09,n/a,n/a,n/a,114583,22.9626345,14.5625944,41.00258031,Not significantly different from England average
26UD,E07000097,East Hertfordshire CD,ONS5.9,2008 - 09,n/a,n/a,n/a,110874,23.74593234,14.60860812,42.89883186,Not significantly different from England average
26UE,E07000098,Hertsmere CD,ONS5.9,2008 - 09,n/a,n/a,n/a,79813,21.78346991,13.76525228,39.37456087,Not significantly different from England average
26UF,E07000099,North Hertfordshire CD,ONS5.9,2008 - 09,n/a,n/a,n/a,101031,23.20930014,14.53048123,41.48615001,Not significantly different from England average
26UG,E07000240,St Albans CD,ONS5.9,2008 - 09,n/a,n/a,n/a,108842,23.76793315,14.6469023,43.05599645,Not significantly different from England average
26UH,E07000101,Stevenage CD,ONS5.8,2008 - 09,n/a,n/a,n/a,65283,22.72664346,13.91605701,42.15883216,Not significantly different from England average
26UJ,E07000102,Three Rivers CD,ONS5.9,2008 - 09,n/a,n/a,n/a,71132,22.29578321,13.91231822,40.14114504,Not significantly different from England average
26UK,E07000103,Watford CD,ONS1.3,2008 - 09,n/a,n/a,n/a,68915,22.45926641,14.77755238,39.98340765,Not significantly different from England average
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2008 - 09,n/a,n/a,n/a,93716,23.06389413,14.3443794,41.47365823,Not significantly different from England average
29UB,E07000105,Ashford CD,ONS5.7,2008 - 09,n/a,n/a,n/a,91427,23.3668575,14.84885769,41.87246078,Not significantly different from England average
29UC,E07000106,Canterbury CD,ONS5.7,2008 - 09,n/a,n/a,n/a,127553,23.9063992,15.93583189,42.0995812,Not significantly different from England average
29UD,E07000107,Dartford CD,ONS5.8,2008 - 09,n/a,n/a,n/a,75922,22.44357986,14.50208331,40.58281915,Not significantly different from England average
29UE,E07000108,Dover CD,ONS6.10,2008 - 09,n/a,n/a,n/a,87330,22.68726276,14.72088743,40.84596164,Not significantly different from England average
29UG,E07000109,Gravesham CD,ONS5.8,2008 - 09,n/a,n/a,n/a,79979,21.68140824,14.06865715,38.97620757,Not significantly different from England average
29UH,E07000110,Maidstone CD,ONS5.7,2008 - 09,n/a,n/a,n/a,121949,23.94630844,15.16237501,42.17348803,Not significantly different from England average
29UK,E07000111,Sevenoaks CD,ONS5.9,2008 - 09,n/a,n/a,n/a,91647,23.67059107,14.78428597,42.38661269,Not significantly different from England average
29UL,E07000112,Shepway CD,ONS6.10,2008 - 09,n/a,n/a,n/a,83068,22.06885977,14.34611587,40.03783887,Not significantly different from England average
29UM,E07000113,Swale CD,ONS7.12,2008 - 09,n/a,n/a,n/a,106594,22.53030097,14.32384758,41.2081664,Not significantly different from England average
29UN,E07000114,Thanet CD,ONS6.10,2008 - 09,n/a,n/a,n/a,107056,21.93010763,14.27419329,40.0638435,Not significantly different from England average
29UP,E07000115,Tonbridge and Malling CD,ONS5.9,2008 - 09,n/a,n/a,n/a,94364,23.60999916,14.81162909,42.43683865,Not significantly different from England average
29UQ,E07000116,Tunbridge Wells CD,ONS5.9,2008 - 09,n/a,n/a,n/a,85627,24.42420388,15.95678114,43.1676304,Not significantly different from England average
30UD,E07000117,Burnley CD,ONS1.2,2008 - 09,n/a,n/a,n/a,67772,20.7405777,13.06712134,38.73300056,Not significantly different from England average
30UE,E07000118,Chorley CD,ONS5.7,2008 - 09,n/a,n/a,n/a,86458,23.94201685,15.39172365,43.29302136,Not significantly different from England average
30UF,E07000119,Fylde CD,ONS6.10,2008 - 09,n/a,n/a,n/a,64801,23.27083641,14.87102203,41.75354865,Not significantly different from England average
30UG,E07000120,Hyndburn CD,ONS1.2,2008 - 09,n/a,n/a,n/a,63954,21.40356985,13.36035728,39.0695169,Not significantly different from England average
30UH,E07000121,Lancaster CD,ONS1.1,2008 - 09,n/a,n/a,n/a,116937,23.75543777,15.53168542,41.90190532,Not significantly different from England average
30UJ,E07000122,Pendle CD,ONS1.2,2008 - 09,n/a,n/a,n/a,71056,20.82699908,13.43131679,37.84084719,Not significantly different from England average
30UK,E07000123,Preston CD,ONS1.2,2008 - 09,n/a,n/a,n/a,109323,22.29706084,14.7589583,39.37242813,Not significantly different from England average
30UL,E07000124,Ribble Valley CD,ONS5.7,2008 - 09,n/a,n/a,n/a,47414,24.25677333,15.24865491,43.36944486,Not significantly different from England average
30UM,E07000125,Rossendale CD,ONS7.12,2008 - 09,n/a,n/a,n/a,53855,22.3791894,14.12658577,41.09913324,Not significantly different from England average
30UN,E07000126,South Ribble CD,ONS5.7,2008 - 09,n/a,n/a,n/a,88738,23.59177985,15.11613002,42.81604493,Not significantly different from England average
30UP,E07000127,West Lancashire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,89858,23.6034461,15.17799333,42.23286657,Not significantly different from England average
30UQ,E07000128,Wyre CD,ONS6.10,2008 - 09,n/a,n/a,n/a,93409,22.75287475,14.74713715,41.05817756,Not significantly different from England average
31UB,E07000129,Blaby CD,ONS5.7,2008 - 09,n/a,n/a,n/a,76713,22.42498351,13.7687881,41.27604307,Not significantly different from England average
31UC,E07000130,Charnwood CD,ONS5.7,2008 - 09,n/a,n/a,n/a,138408,22.89478143,14.67867413,41.16257431,Not significantly different from England average
31UD,E07000131,Harborough CD,ONS5.7,2008 - 09,n/a,n/a,n/a,67813,23.93451746,15.34608911,42.40135859,Not significantly different from England average
31UE,E07000132,Hinckley and Bosworth CD,ONS5.7,2008 - 09,n/a,n/a,n/a,86556,23.51841425,14.58916217,42.56457082,Not significantly different from England average
31UG,E07000133,Melton CD,ONS5.7,2008 - 09,n/a,n/a,n/a,40501,23.93615267,15.12725816,42.7117098,Not significantly different from England average
31UH,E07000134,North West Leicestershire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,73585,23.17742659,14.60647327,43.03229608,Not significantly different from England average
31UJ,E07000135,Oadby and Wigston CD,ONS5.7,2008 - 09,n/a,n/a,n/a,48276,20.5124958,12.8250582,37.88836819,Not significantly different from England average
32UB,E07000136,Boston CD,ONS5.7,2008 - 09,n/a,n/a,n/a,48290,21.92196501,13.53127492,39.77932146,Not significantly different from England average
32UC,E07000137,East Lindsey CD,ONS6.10,2008 - 09,n/a,n/a,n/a,119681,22.15395088,13.36714541,39.85441741,Not significantly different from England average
32UD,E07000138,Lincoln CD,ONS1.1,2008 - 09,n/a,n/a,n/a,74003,23.29451636,15.0012704,41.92132543,Not significantly different from England average
32UE,E07000139,North Kesteven CD,ONS5.7,2008 - 09,n/a,n/a,n/a,87610,23.7932605,14.89845438,42.99983786,Not significantly different from England average
