ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00CB,E08000015,Wirral MCD,ONS7.11,2010,n/a,n/a,47136,319837,14.73750692,,,n/a
00CC,E08000016,Barnsley MCD,ONS7.12,2010,n/a,n/a,48817,231865,21.05406163,,,n/a
00CE,E08000017,Doncaster MCD,ONS7.12,2010,n/a,n/a,52570,302468,17.38035098,,,n/a
00CF,E08000018,Rotherham MCD,ONS7.12,2010,n/a,n/a,44382,257716,17.22128234,,,n/a
00CG,E08000019,Sheffield MCD,ONS1.1,2010,n/a,n/a,94897,551756,17.199088,,,n/a
00CH,E08000020,Gateshead MCD,ONS7.11,2010,n/a,n/a,22769,200349,11.36466865,,,n/a
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2010,n/a,n/a,33673,279092,12.06519714,,,n/a
00CK,E08000022,North Tyneside MCD,ONS7.11,2010,n/a,n/a,24102,201206,11.97876803,,,n/a
00CL,E08000023,South Tyneside MCD,ONS7.11,2010,n/a,n/a,26455,148164,17.85521449,,,n/a
00CM,E08000024,Sunderland MCD,ONS7.11,2010,n/a,n/a,39705,275330,14.42087677,,,n/a
00CN,E08000025,Birmingham MCD,ONS1.2,2010,n/a,n/a,171517,1074283,15.96571853,,,n/a
00CQ,E08000026,Coventry MCD,ONS1.2,2010,n/a,n/a,62685,316915,19.77975167,,,n/a
00CR,E08000027,Dudley MCD,ONS7.12,2010,n/a,n/a,48473,313261,15.4736785,,,n/a
00CS,E08000028,Sandwell MCD,ONS1.2,2010,n/a,n/a,43090,309042,13.94308864,,,n/a
00CT,E08000029,Solihull MCD,ONS5.7,2010,n/a,n/a,20085,206856,9.709653092,,,n/a
00CU,E08000030,Walsall MCD,ONS1.2,2010,n/a,n/a,33538,269524,12.44341877,,,n/a
00CW,E08000031,Wolverhampton MCD,ONS1.2,2010,n/a,n/a,33895,249852,13.56603109,,,n/a
00CX,E08000032,Bradford MCD,ONS1.2,2010,n/a,n/a,88277,523115,16.87525687,,,n/a
00CY,E08000033,Calderdale MCD,ONS1.2,2010,n/a,n/a,35185,204170,17.23318803,,,n/a
00CZ,E08000034,Kirklees MCD,ONS1.2,2010,n/a,n/a,62068,422970,14.67432678,,,n/a
00DA,E08000035,Leeds MCD,ONS1.1,2010,n/a,n/a,141331,750683,18.82698822,,,n/a
00DB,E08000036,Wakefield MCD,ONS7.12,2010,n/a,n/a,58169,326433,17.81958319,,,n/a
00EB,E06000001,Hartlepool UA,ONS7.11,2010,n/a,n/a,17528,92088,19.03396751,,,n/a
00EC,E06000002,Middlesbrough UA,ONS7.11,2010,n/a,n/a,15689,138368,11.3386043,,,n/a
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2010,n/a,n/a,22162,135164,16.39637773,,,n/a
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2010,n/a,n/a,22872,191824,11.92342981,,,n/a
00EH,E06000005,Darlington UA,ONS7.11,2010,n/a,n/a,19188,105584,18.17320806,,,n/a
00EJ,E06000047,County Durham UA,ONS7.11,2010,n/a,n/a,82999,512994,16.17933153,,,n/a
00EM,E06000048,Northumberland UA,ONS5.7,2010,n/a,n/a,79852,316278,25.24740893,,,n/a
00EQ,E06000049,Cheshire East UA,ONS5.7,2010,n/a,n/a,58636,370736,15.81610634,,,n/a
00ET,E06000006,Halton UA,ONS7.11,2010,n/a,n/a,9706,125722,7.720208078,,,n/a
00EU,E06000007,Warrington UA,ONS5.7,2010,n/a,n/a,24501,202709,12.0867845,,,n/a
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2010,n/a,n/a,48838,329526,14.82068183,,,n/a
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2010,n/a,n/a,12462,147657,8.439830147,,,n/a
00EY,E06000009,Blackpool UA,ONS6.10,2010,n/a,n/a,23644,142080,16.64132883,,,n/a
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2010,n/a,n/a,50331,256123,19.65110513,,,n/a
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2010,n/a,n/a,59306,334673,17.72058099,,,n/a
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2010,n/a,n/a,21264,159735,13.31204808,,,n/a
00FD,E06000013,North Lincolnshire UA,ONS7.12,2010,n/a,n/a,42910,167516,25.6154636,,,n/a
00FF,E06000014,York UA,ONS5.7,2010,n/a,n/a,32452,197783,16.40788136,,,n/a
00FK,E06000015,Derby UA,ONS1.2,2010,n/a,n/a,44084,248943,17.70847142,,,n/a
00FN,E06000016,Leicester UA,ONS1.2,2010,n/a,n/a,53668,329627,16.28143326,,,n/a
00FP,E06000017,Rutland UA,ONS5.7,2010,n/a,n/a,2818,37581,7.498469972,,,n/a
00FY,E06000018,Nottingham UA,ONS1.2,2010,n/a,n/a,47470,303899,15.62032123,,,n/a
00GA,E06000019,County of Herefordshire UA,ONS5.7,2010,n/a,n/a,102612,183619,55.88310578,,,n/a
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2010,n/a,n/a,28760,166831,17.23900234,,,n/a
00GG,E06000051,Shropshire UA,ONS5.7,2010,n/a,n/a,118947,307108,38.73132579,,,n/a
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2010,n/a,n/a,42566,248719,17.11409261,,,n/a
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2010,n/a,n/a,29970,175538,17.07322631,,,n/a
00HB,E06000023,Bristol UA,ONS1.1,2010,n/a,n/a,66818,428074,15.60898349,,,n/a
00HC,E06000024,North Somerset UA,ONS5.7,2010,n/a,n/a,32821,203091,16.16073583,,,n/a
00HD,E06000025,South Gloucestershire UA,ONS5.7,2010,n/a,n/a,61104,263417,23.19668055,,,n/a
00HE,E06000052,Cornwall UA,ONS6.10,2010,n/a,n/a,197487,533760,36.99921313,,,n/a
00HG,E06000026,Plymouth UA,ONS1.1,2010,n/a,n/a,48127,256589,18.75645488,,,n/a
00HH,E06000027,Torbay UA,ONS6.10,2010,n/a,n/a,38209,131193,29.1242673,,,n/a
00HN,E06000028,Bournemouth UA,ONS1.1,2010,n/a,n/a,45742,183450,24.93431453,,,n/a
00HP,E06000029,Poole UA,ONS5.7,2010,n/a,n/a,39329,148075,26.56018909,,,n/a
00HX,E06000030,Swindon UA,ONS5.8,2010,n/a,n/a,36010,209709,17.17141372,,,n/a
