ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
32UH,E07000142,West Lindsey CD,ONS5.7,2011/12,n/a,n/a,8636,,38.03871481,37.41731754,38.66405619,n/a
33UB,E07000143,Breckland CD,ONS5.7,2011/12,n/a,n/a,11803,,35.55685976,35.04619102,36.07083733,n/a
33UC,E07000144,Broadland CD,ONS5.7,2011/12,n/a,n/a,10464,,33.90439668,33.38118301,34.43157262,n/a
33UD,E07000145,Great Yarmouth CD,ONS6.10,2011/12,n/a,n/a,10044,,38.28176299,37.69641666,38.87052787,n/a
33UE,E07000146,King's Lynn and West Norfolk CD,ONS5.7,2011/12,n/a,n/a,17777,,37.2734178,36.84199276,37.70687869,n/a
33UF,E07000147,North Norfolk CD,ONS6.10,2011/12,n/a,n/a,9619,,33.28972634,32.7513582,33.83249194,n/a
33UG,E07000148,Norwich CD,ONS1.1,2011/12,n/a,n/a,12548,,40.28540866,39.73564478,40.83762449,n/a
33UH,E07000149,South Norfolk CD,ONS5.7,2011/12,n/a,n/a,9896,,32.76146413,32.23723839,33.29002662,n/a
34UB,E07000150,Corby CD,ONS7.12,2011/12,n/a,n/a,6410,,40.14950151,39.39568797,40.90800275,n/a
34UC,E07000151,Daventry CD,ONS5.7,2011/12,n/a,n/a,5672,,33.73177795,33.02891816,34.44190262,n/a
34UD,E07000152,East Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,7516,,36.51895949,35.86771758,37.17517163,n/a
34UE,E07000153,Kettering CD,ONS5.7,2011/12,n/a,n/a,9044,,37.20206055,36.59811317,37.81003084,n/a
34UF,E07000154,Northampton CD,ONS5.8,2011/12,n/a,n/a,20668,,40.20723576,39.78128179,40.63467299,n/a
34UG,E07000155,South Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,6527,,36.07477539,35.38432599,36.77103051,n/a
34UH,E07000156,Wellingborough CD,ONS5.8,2011/12,n/a,n/a,7094,,38.05643711,37.36580485,38.75193662,n/a
36UB,E07000163,Craven CD,ONS6.10,2011/12,n/a,n/a,5020,,33.12691489,32.38724011,33.87501905,n/a
36UC,E07000164,Hambleton CD,ONS5.7,2011/12,n/a,n/a,8501,,35.79127943,35.1862763,36.40084282,n/a
36UD,E07000165,Harrogate CD,ONS5.7,2011/12,n/a,n/a,13849,,33.50269378,33.04854425,33.95991862,n/a
36UE,E07000166,Richmondshire CD,ONS5.7,2011/12,n/a,n/a,4294,,34.10234066,33.2787247,34.93566728,n/a
36UF,E07000167,Ryedale CD,ONS6.10,2011/12,n/a,n/a,4327,,38.8203042,37.92719512,39.72098632,n/a
36UG,E07000168,Scarborough CD,ONS6.10,2011/12,n/a,n/a,10725,,38.92954477,38.3586209,39.50352045,n/a
36UH,E07000169,Selby CD,ONS5.7,2011/12,n/a,n/a,7669,,39.90787118,39.22408616,40.59561425,n/a
37UB,E07000170,Ashfield CD,ONS7.12,2011/12,n/a,n/a,11934,,42.04175418,41.47248286,42.61315024,n/a
37UC,E07000171,Bassetlaw CD,ONS7.12,2011/12,n/a,n/a,11967,,41.76555918,41.19733109,42.33598203,n/a
37UD,E07000172,Broxtowe CD,ONS5.7,2011/12,n/a,n/a,9731,,39.11116679,38.5137106,39.71190517,n/a
37UE,E07000173,Gedling CD,ONS5.7,2011/12,n/a,n/a,10368,,38.73236514,38.15680582,39.3110876,n/a
37UF,E07000174,Mansfield CD,ONS7.12,2011/12,n/a,n/a,11370,,42.82625467,42.23576695,43.4187926,n/a
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2011/12,n/a,n/a,10770,,38.28137214,37.7205308,38.84535114,n/a
37UJ,E07000176,Rushcliffe CD,ONS5.7,2011/12,n/a,n/a,8889,,37.28148828,36.67510148,37.89190179,n/a
38UB,E07000177,Cherwell CD,ONS5.7,2011/12,n/a,n/a,12058,,41.21877268,40.65887045,41.78095653,n/a
38UC,E07000178,Oxford CD,ONS1.3,2011/12,n/a,n/a,12265,,44.80188164,44.20873467,45.39651135,n/a
38UD,E07000179,South Oxfordshire CD,ONS5.9,2011/12,n/a,n/a,10050,,37.82647578,37.24817061,38.40826405,n/a
